    0.10749E+00    0.51015E+04
    0.10966E+00    0.49799E+04
    0.11188E+00    0.48685E+04
    0.11414E+00    0.47669E+04
    0.11644E+00    0.46748E+04
    0.11880E+00    0.45903E+04
    0.12120E+00    0.45109E+04
    0.12365E+00    0.44342E+04
    0.12614E+00    0.43579E+04
    0.12869E+00    0.42800E+04
    0.13129E+00    0.41985E+04
    0.13394E+00    0.41116E+04
    0.13665E+00    0.40177E+04
    0.13941E+00    0.39156E+04
    0.14223E+00    0.38042E+04
    0.14510E+00    0.36855E+04
    0.14803E+00    0.35626E+04
    0.15102E+00    0.34383E+04
    0.15407E+00    0.33151E+04
    0.15718E+00    0.31952E+04
    0.16036E+00    0.30807E+04
    0.16360E+00    0.29730E+04
    0.16690E+00    0.28735E+04
    0.17028E+00    0.27835E+04
    0.17371E+00    0.27038E+04
    0.17722E+00    0.26334E+04
    0.18080E+00    0.25706E+04
    0.18446E+00    0.25138E+04
    0.18818E+00    0.24614E+04
    0.19198E+00    0.24122E+04
    0.19586E+00    0.23649E+04
    0.19982E+00    0.23184E+04
    0.20386E+00    0.22717E+04
    0.20797E+00    0.22238E+04
    0.21218E+00    0.21738E+04
    0.21646E+00    0.21220E+04
    0.22083E+00    0.20689E+04
    0.22530E+00    0.20151E+04
    0.22985E+00    0.19612E+04
    0.23449E+00    0.19076E+04
    0.23923E+00    0.18548E+04
    0.24406E+00    0.18032E+04
    0.24899E+00    0.17531E+04
    0.25402E+00    0.17048E+04
    0.25915E+00    0.16585E+04
    0.26439E+00    0.16144E+04
    0.26973E+00    0.15722E+04
    0.27518E+00    0.15317E+04
    0.28074E+00    0.14929E+04
    0.28641E+00    0.14557E+04
    0.29219E+00    0.14199E+04
    0.29810E+00    0.13854E+04
    0.30412E+00    0.13522E+04
    0.31026E+00    0.13201E+04
    0.31653E+00    0.12891E+04
    0.32292E+00    0.12591E+04
    0.32945E+00    0.12301E+04
    0.33610E+00    0.12020E+04
    0.34289E+00    0.11748E+04
    0.34982E+00    0.11484E+04
    0.35689E+00    0.11228E+04
    0.36409E+00    0.10979E+04
    0.37145E+00    0.10738E+04
    0.37895E+00    0.10504E+04
    0.38661E+00    0.10276E+04
    0.39442E+00    0.10055E+04
    0.40239E+00    0.98404E+03
    0.41052E+00    0.96314E+03
    0.41881E+00    0.94282E+03
    0.42727E+00    0.92306E+03
    0.43590E+00    0.90383E+03
    0.44471E+00    0.88513E+03
    0.45369E+00    0.86693E+03
    0.46286E+00    0.84921E+03
    0.47221E+00    0.83197E+03
    0.48174E+00    0.81519E+03
    0.49148E+00    0.79885E+03
    0.50141E+00    0.78293E+03
    0.51153E+00    0.76742E+03
    0.52187E+00    0.75230E+03
    0.53241E+00    0.73757E+03
    0.54317E+00    0.72320E+03
    0.55414E+00    0.70919E+03
    0.56533E+00    0.69553E+03
    0.57675E+00    0.68219E+03
    0.58840E+00    0.66918E+03
    0.60029E+00    0.65647E+03
    0.61242E+00    0.64404E+03
    0.62479E+00    0.63190E+03
    0.63741E+00    0.62001E+03
    0.65029E+00    0.60838E+03
    0.66342E+00    0.59700E+03
    0.67683E+00    0.58584E+03
